model,window_id,horizon,n,MSE,MAE,QLIKE
"GARCH(1,1)",13,21,250,8.740329209450698e-05,0.007850581496088577,0.14398578959709152
"GARCH(1,1)",13,22,250,8.88447228108598e-05,0.008037477924195506,0.1510674034427757
"GARCH(1,1)",14,1,252,1.8430760699486598e-05,0.0033376739483583985,0.04387998536392697
"GARCH(1,1)",14,2,252,2.0681006112315617e-05,0.0034568230068148112,0.045770139754494565
"GARCH(1,1)",14,3,252,2.345316309257419e-05,0.003556982214864517,0.048271215809356095
"GARCH(1,1)",14,4,252,2.6723020145461e-05,0.003657615661269386,0.050032909267970445
"GARCH(1,1)",14,5,252,2.9642790083363115e-05,0.0038069428350714575,0.050942149936787966
"GARCH(1,1)",14,6,252,3.2720988921579085e-05,0.003997535193532257,0.05203468127830449
"GARCH(1,1)",14,7,252,3.675929537823926e-05,0.004253792297161927,0.05453992791350963
"GARCH(1,1)",14,8,252,4.048073655189129e-05,0.004412142398637809,0.057230184411085495
"GARCH(1,1)",14,9,252,4.617688712653561e-05,0.004693628166484799,0.06147099002001064
"GARCH(1,1)",14,10,252,5.2026853693908635e-05,0.004981219134553916,0.06580725525621944
"GARCH(1,1)",14,11,252,5.8375629643047325e-05,0.005341092206683561,0.07149723918662776
"GARCH(1,1)",14,12,252,6.618348917891337e-05,0.0057423071235597565,0.07842514931166969
"GARCH(1,1)",14,13,252,7.425379701750342e-05,0.006153001160878125,0.08613440374918588
"GARCH(1,1)",14,14,252,8.348543191471563e-05,0.006569697835942747,0.09565068545813181
"GARCH(1,1)",14,15,252,9.344465777995086e-05,0.00701326186897882,0.10517791256454444
"GARCH(1,1)",14,16,252,0.00010392951251140432,0.007440385067410671,0.11512259488961765
"GARCH(1,1)",14,17,252,0.00011346009450884433,0.007862710414781567,0.12421393318697453
"GARCH(1,1)",14,18,252,0.00012428760009890584,0.008295492042750473,0.13614641836228233
"GARCH(1,1)",14,19,252,0.0001361502408610624,0.008708253302141108,0.14887940965976554
"GARCH(1,1)",14,20,252,0.00014640850203902043,0.009110999183958792,0.16039517260551794
"GARCH(1,1)",14,21,252,0.00015612992153796318,0.009520597276760938,0.17148140837285067
"GARCH(1,1)",14,22,252,0.00016354272760690138,0.00991545510108047,0.18186022002077212
"GARCH(1,1)",15,1,228,0.0003431957995198277,0.008300703845305617,0.026775186839557874
"GARCH(1,1)",15,2,228,0.0004031260978113771,0.008807358632161774,0.029997299213940225
"GARCH(1,1)",15,3,228,0.00048274548727476874,0.009472787271013788,0.03764290340758026
"GARCH(1,1)",15,4,228,0.000592882184090256,0.010210098638871653,0.048160193150642856
"GARCH(1,1)",15,5,228,0.0007283047493923455,0.01114194421990507,0.06246037485624034
"GARCH(1,1)",15,6,228,0.0008725324377546071,0.011986455440918113,0.07628539338409052
"GARCH(1,1)",15,7,228,0.0010272652259743437,0.012882624067587074,0.08924213150599168
"GARCH(1,1)",15,8,228,0.0011895823600707876,0.013759326437801223,0.10198848091941351
"GARCH(1,1)",15,9,228,0.0013597458011180585,0.014756517405603254,0.11982798528570744
"GARCH(1,1)",15,10,228,0.0015481497822217567,0.015812385741968,0.13590683149221475
"GARCH(1,1)",15,11,228,0.0017381554633441039,0.01690355685350698,0.15175370993404605
"GARCH(1,1)",15,12,228,0.0019237422986874268,0.01788600407695505,0.16681140129798172
"GARCH(1,1)",15,13,228,0.002115547873182805,0.01902394344862891,0.18407295182553493
"GARCH(1,1)",15,14,228,0.0022928968992670094,0.02008884149016695,0.19959412820067432
"GARCH(1,1)",15,15,228,0.002485548407059438,0.02109795327178718,0.21552111346007008
"GARCH(1,1)",15,16,228,0.002662873649057243,0.02205006813326097,0.23023442112129058
"GARCH(1,1)",15,17,228,0.0028049429431095244,0.023088912344666743,0.24648261442216673
"GARCH(1,1)",15,18,228,0.0029416651078663317,0.024203910521973383,0.2622613218760834
"GARCH(1,1)",15,19,228,0.0031160885178225066,0.02523213965787335,0.2839657024815086
"GARCH(1,1)",15,20,228,0.003372663203979367,0.026186119070987442,0.30455217009640967
"GARCH(1,1)",15,21,228,0.0034534299218794274,0.027298481443451622,0.32421121393045504
"GARCH(1,1)",15,22,228,0.003437737161752399,0.028571385791770113,0.3417233814646663
HAR,0,1,252,2.2409888666186006e-05,0.0012936395600198155,0.009878706405175502
HAR,0,2,252,5.2811487450276106e-05,0.0023607148578012552,0.022375237381531972
HAR,0,3,252,8.940850657624094e-05,0.0033768395002622964,0.03867506972111954
HAR,0,4,252,0.00012993097942101561,0.004341455246098687,0.055956489465915596
HAR,0,5,252,0.00017057034882403285,0.00518768399738837,0.07472260687110115
HAR,0,6,252,0.00021354390427843762,0.006060489047149971,0.09509496911001031
HAR,0,7,252,0.0002700070907495595,0.0070103206138100345,0.11576732120579024
HAR,0,8,252,0.0003441553602856141,0.008040747345800073,0.13827968131405124
HAR,0,9,252,0.00042301241217621943,0.009005157879220325,0.16150553271392393
HAR,0,10,252,0.0004995199484421181,0.009748883690751105,0.18423009394236817
HAR,0,11,252,0.0005738564952791199,0.010418492014047641,0.21012353781878926
HAR,0,12,252,0.0006553429981848027,0.01104252215190789,0.23700110385050724
HAR,0,13,252,0.0007346310393292398,0.011655771090465563,0.2633429842850801
HAR,0,14,252,0.0008569608672238012,0.012327722738132686,0.29320420061517793
HAR,0,15,252,0.0010132210706555909,0.01299969795724581,0.3305479395606118
HAR,0,16,252,0.001182438424730088,0.013538784214393692,0.36579628115517604
HAR,0,17,252,0.0013368666514562899,0.013996325796462955,0.39982369081037283
HAR,0,18,252,0.00151678408049549,0.014395077959136622,0.43160370286871025
HAR,0,19,252,0.001505864847586429,0.01476514302845308,0.46424202237308204
HAR,0,20,252,0.001289551528571248,0.014944711557331082,0.4951336851184974
HAR,0,21,252,0.0010530302186108626,0.014890057568175137,0.5284594803138389
HAR,0,22,252,0.0009106598259305902,0.014714918326246915,0.5645182148779102
HAR,1,1,252,4.619354989808167e-06,0.0011844189314777905,0.0018914609881814
HAR,1,2,252,1.0815584783719166e-05,0.0018676665934215283,0.004698489444412551
HAR,1,3,252,2.0806343886010637e-05,0.002566562229234425,0.009042389422319734
HAR,1,4,252,3.3172705287469154e-05,0.003254947283845741,0.014704399933247453
HAR,1,5,252,4.645487314841524e-05,0.0038784739300202122,0.02154068278106088
HAR,1,6,252,6.077768085355757e-05,0.004467202930450584,0.029395366945938063
HAR,1,7,252,7.866553607325722e-05,0.005105694553006025,0.03946272494582679
HAR,1,8,252,9.746717765539566e-05,0.005756308140534397,0.05124059095689804
HAR,1,9,252,0.00011781015653597556,0.006319545251921076,0.06386093211127625
HAR,1,10,252,0.00013746819604053818,0.006809674959292203,0.07743479700788579
HAR,1,11,252,0.00015640732233262802,0.00730973844700907,0.090428722042995
HAR,1,12,252,0.00017548708497568835,0.007777166408248904,0.1044344869336207
HAR,1,13,252,0.0001936340078271155,0.008218138754660627,0.11669085426486356
HAR,1,14,252,0.00021459778120930465,0.008626611222108381,0.13020593249970672
HAR,1,15,252,0.00023516980802872384,0.008968025658115972,0.1447863119142486
HAR,1,16,252,0.0002576550229743017,0.009331140895952996,0.15970312096914768
HAR,1,17,252,0.0002787864003799322,0.009589318938481542,0.17548537547557794
HAR,1,18,252,0.0003024925724862615,0.00996673118368235,0.19199013724376207
HAR,1,19,252,0.0003281628956677089,0.010372851205359655,0.20856417090615292
HAR,1,20,252,0.00035776157662200465,0.010782751281186382,0.2259300463968928
HAR,1,21,252,0.0003874087898564157,0.01112650530424398,0.2433516282555352
HAR,1,22,252,0.00041711267203489716,0.01148922549913902,0.26173083257922236
HAR,2,1,250,3.37979251109024e-07,0.0004355723301082062,0.0012898948954110949
HAR,2,2,250,7.679169761724958e-07,0.0006748890730033157,0.0028478281359704295
HAR,2,3,250,1.216828173019304e-06,0.0008473083594416235,0.00452895930681754
HAR,2,4,250,1.7066624625687118e-06,0.001015235753327005,0.0064089123696591
HAR,2,5,250,2.2180074410040717e-06,0.0011614453711292043,0.008537275040829267
HAR,2,6,250,2.9316640914746494e-06,0.0013441322147032127,0.011122033450730982
HAR,2,7,250,3.7030078292401117e-06,0.001484988215830629,0.013617216417909172
HAR,2,8,250,4.509055847523122e-06,0.001613743284523133,0.016068160956968766
HAR,2,9,250,5.399965110671552e-06,0.001782539712071421,0.019009156038308824
HAR,2,10,250,6.238219551141998e-06,0.0019211251320222203,0.021876629202429988
HAR,2,11,250,7.1846559594565025e-06,0.002060320125657578,0.025182241583870685
HAR,2,12,250,8.221599306308423e-06,0.00218550687928604,0.028746893006131556
HAR,2,13,250,9.334863839562227e-06,0.002338628679156889,0.03261183874031301
HAR,2,14,250,1.0430521978507442e-05,0.0025030036546920867,0.03678312579140636
HAR,2,15,250,1.1384742507498192e-05,0.002669899768227103,0.04053177570487608
HAR,2,16,250,1.2269950941350196e-05,0.0028031626079218154,0.043636531439284004
HAR,2,17,250,1.3434583775531522e-05,0.002955278279378715,0.04775971298388765
HAR,2,18,250,1.4657096278548731e-05,0.0030766689094782872,0.0520011003486352
HAR,2,19,250,1.6061835552181376e-05,0.0032322169322269163,0.056822636814233336
HAR,2,20,250,1.754057942896676e-05,0.003385482531335416,0.06206688368121008
HAR,2,21,250,1.926040173739392e-05,0.003588598285242842,0.06791030456010741
HAR,2,22,250,2.0945815928871237e-05,0.0037929492770259294,0.07433613972771774
HAR,3,1,252,2.2918060193336318e-07,0.0003141556531706867,0.0025343863069194963
HAR,3,2,252,5.39802582129277e-07,0.0005257888189577367,0.005835226329020237
HAR,3,3,252,9.739033978032804e-07,0.0007252949881611677,0.010268988280611704
HAR,3,4,252,1.4751401975014167e-06,0.0009076191549806734,0.01500808197238276
HAR,3,5,252,2.0188333046377575e-06,0.0010805123940123105,0.019878586764560835
HAR,3,6,252,2.63447594563712e-06,0.0012637559588456906,0.025239295407386966
HAR,3,7,252,3.3247370063725788e-06,0.0014426085432488807,0.03071279008463555
HAR,3,8,252,4.041290046844071e-06,0.0015916511584134518,0.035937860749302095
HAR,3,9,252,4.818931287244263e-06,0.0017320022992601037,0.04160023797911183
HAR,3,10,252,5.571343421817649e-06,0.0018642038975377171,0.04702740116487803
HAR,3,11,252,6.385400442112225e-06,0.0019812414671872293,0.05289790451577388
HAR,3,12,252,7.155159398377174e-06,0.002104233258561017,0.0586090577056351
HAR,3,13,252,7.838315358214477e-06,0.0021890270215580454,0.06331277022984728
HAR,3,14,252,8.55917997339697e-06,0.0022854578141709445,0.06826445635835376
HAR,3,15,252,9.301181276492093e-06,0.0023652297441593573,0.07276461186515784
HAR,3,16,252,1.0056196049543045e-05,0.0024387634192110253,0.07743174323000107
HAR,3,17,252,1.081185510140314e-05,0.002517684200464051,0.08239132482126946
HAR,3,18,252,1.1386127579959134e-05,0.002555836918988664,0.08565825002758683
HAR,3,19,252,1.2019920742014975e-05,0.002586777162811651,0.08890412424145874
HAR,3,20,252,1.2700649258406597e-05,0.0026245285275953395,0.09157563999902794
HAR,3,21,252,1.3414248896342715e-05,0.0026951696538395228,0.0937035875310319
HAR,3,22,252,1.40602210667879e-05,0.0027619603678076888,0.0947893791957736
HAR,4,1,252,5.360752298648628e-07,0.00039257243040557565,0.003096546304752032
HAR,4,2,252,1.5108267460025462e-06,0.0007076171376551949,0.008055132867044035
HAR,4,3,252,2.8642468451812392e-06,0.0010159213128417225,0.014835603699054421
HAR,4,4,252,4.472412711043785e-06,0.0012974285435328708,0.023049030074279213
HAR,4,5,252,6.38682264416766e-06,0.0015714975384716503,0.032776792551919905
HAR,4,6,252,8.793780287788118e-06,0.0018503594439011437,0.04572373131159455
HAR,4,7,252,1.142657361941971e-05,0.0021188453585562826,0.059911674136372696
HAR,4,8,252,1.4138245569128496e-05,0.002384472787358662,0.07374742082942802
HAR,4,9,252,1.6820136069135673e-05,0.0026332759581358476,0.08716263466237598
HAR,4,10,252,1.960631890613637e-05,0.0028647287298712524,0.10094854124660889
HAR,4,11,252,2.235201664830165e-05,0.0030760030882031704,0.11307536322986257
HAR,4,12,252,2.5010891767174684e-05,0.0032683730317258613,0.12438136113447165
HAR,4,13,252,2.7464687258032734e-05,0.0034583287052057546,0.1350658040440921
HAR,4,14,252,2.971219517866321e-05,0.0036467875835896947,0.1451235845664787
HAR,4,15,252,3.193226563322709e-05,0.0038450774004568896,0.1553361042306012
HAR,4,16,252,3.402170560759789e-05,0.0040156410502424,0.1649798256911394
HAR,4,17,252,3.605197015868415e-05,0.00419104994786641,0.17513332806461554
HAR,4,18,252,3.7663144399326604e-05,0.004340021835135827,0.18512654874973072
HAR,4,19,252,3.972306156118106e-05,0.004493485439885419,0.19738007702829938
HAR,4,20,252,4.2260610651722844e-05,0.00468557628548407,0.21004568130818382
HAR,4,21,252,4.490313090666784e-05,0.0048558439982492015,0.21969248530799806
HAR,4,22,252,4.726487166872192e-05,0.004974321789500359,0.22758668628852832
HAR,5,1,252,1.7777794174275002e-06,0.0006539699630290296,0.003437714246179975
HAR,5,2,252,5.910643622865619e-06,0.0011829005489635426,0.009906168296813725
HAR,5,3,252,1.112062056401317e-05,0.001691307307081121,0.01809224030906814
HAR,5,4,252,1.6737845613218895e-05,0.002151990883468275,0.02759019639375811
HAR,5,5,252,2.2232450663281385e-05,0.002552922273305001,0.03722269098777334
HAR,5,6,252,2.786424592557421e-05,0.002971730768278171,0.04748445676029619
HAR,5,7,252,3.368132776025257e-05,0.0033315668018960506,0.05849251642810206
HAR,5,8,252,3.9725211617028625e-05,0.0036906500277816647,0.06968634565556416
HAR,5,9,252,4.673112467324986e-05,0.004077048044982281,0.08441799973275138
HAR,5,10,252,5.512135035167199e-05,0.004487254922556649,0.1024152112600658
HAR,5,11,252,6.493204222979398e-05,0.004908395988605617,0.12164916907499167
HAR,5,12,252,7.693864329932791e-05,0.0053334989983776695,0.14059199844684295
HAR,5,13,252,8.941191562708235e-05,0.0057592066589217655,0.1573496543924225
HAR,5,14,252,0.00010012828514259184,0.006142449310364174,0.1726265531398652
HAR,5,15,252,0.00010853196692429548,0.006473943887081537,0.18702004916065504
HAR,5,16,252,0.00011602017401699175,0.006747259747538442,0.2013321360094949
HAR,5,17,252,0.0001231044103798312,0.007007506825189974,0.21531784352008868
HAR,5,18,252,0.00013132407220191772,0.007224348801617234,0.2293400717199588
HAR,5,19,252,0.00013876588772670733,0.007526622527732215,0.2437632398109198
HAR,5,20,252,0.00014743531137207774,0.00787027806661076,0.2588904034117208
HAR,5,21,252,0.00015690259820726164,0.008186549898684779,0.273365102865968
HAR,5,22,252,0.00016428972262632263,0.008521598729843075,0.28686168506182624
HAR,6,1,252,1.0074425298298071e-06,0.0004940207283027467,0.001964815285639519
HAR,6,2,252,2.57524653812365e-06,0.0008809057574925501,0.005211203456960039
HAR,6,3,252,4.686422113729088e-06,0.0012300692811585971,0.009383012766718716
HAR,6,4,252,7.4822646588535795e-06,0.0015712083654602128,0.014262266674226592
HAR,6,5,252,1.0875305261710901e-05,0.0018953898110434695,0.01976444907456166
HAR,6,6,252,1.4711046242440507e-05,0.002239506756942967,0.025721197197674038
HAR,6,7,252,1.8621114767375694e-05,0.0025760927706419768,0.0324023768945919
HAR,6,8,252,2.263131730364762e-05,0.0029079677611869976,0.03950951666003327
HAR,6,9,252,2.659017636844254e-05,0.0031599183170706547,0.04662579165272635
HAR,6,10,252,3.036310075759069e-05,0.003421662480746446,0.05387859781347173
HAR,6,11,252,3.441894648560959e-05,0.0037168314262626596,0.06166810813979767
HAR,6,12,252,3.7840960222582006e-05,0.003935200490329039,0.06940747978063086
HAR,6,13,252,4.0785807933957383e-05,0.004118029005819596,0.07713645571464153
HAR,6,14,252,4.3754924797009196e-05,0.004307944765676988,0.08470972085187428
HAR,6,15,252,4.709064361330921e-05,0.00450832933693364,0.09241498437199643
HAR,6,16,252,5.0523460607934116e-05,0.004696146063199109,0.09991939036748791
HAR,6,17,252,5.4446309133428105e-05,0.004861835606432757,0.10782100000172862
HAR,6,18,252,5.8195106662800575e-05,0.0049859678822780995,0.1155292982413327
HAR,6,19,252,6.215923346917832e-05,0.00513818610445355,0.12343074129736878
HAR,6,20,252,6.655702244922636e-05,0.005323305407175391,0.13233334059935
HAR,6,21,252,7.053323327201253e-05,0.0054698917985242955,0.1408923789566289
HAR,6,22,252,7.338970102381444e-05,0.005593050297387082,0.1486547621242053
HAR,7,1,251,1.0272770608104891e-07,0.0002067069285442007,0.00262677049452665
HAR,7,2,251,2.5074539160551326e-07,0.000353304643149592,0.006088321869008721
HAR,7,3,251,4.6438145757174917e-07,0.0004943544760720324,0.010679984060425815
HAR,7,4,251,6.947567419280312e-07,0.0006057753065915297,0.015425588984163604
HAR,7,5,251,1.0049509447023977e-06,0.0007466148521203052,0.021882896662336823
HAR,7,6,251,1.3309013349457534e-06,0.0008724026297563725,0.028250374667926754
HAR,7,7,251,1.6784984937026924e-06,0.0009893888710664463,0.03456213417512358
HAR,7,8,251,2.028953607761483e-06,0.0010985066910654778,0.040660814724517345
HAR,7,9,251,2.3767164717143043e-06,0.0011913912213298043,0.046448816899593875
HAR,7,10,251,2.709990386473014e-06,0.001277741418686684,0.051393489692864995
HAR,7,11,251,3.0501704802787366e-06,0.0013555160860299629,0.05597256584167776
HAR,7,12,251,3.4025185015199267e-06,0.0014325375567686334,0.06112606591880405
HAR,7,13,251,3.770443658095692e-06,0.0015159074341430268,0.06628690233112436
HAR,7,14,251,4.105398229195825e-06,0.0015899863203547198,0.0709333914540648
HAR,7,15,251,4.424164056926434e-06,0.0016604271168742157,0.07528068502781739
HAR,7,16,251,4.770670179362448e-06,0.0017193680964993757,0.08063543680835476
HAR,7,17,251,5.098338628844118e-06,0.0017711883777696029,0.08557326890035194
HAR,7,18,251,5.438935045621401e-06,0.0018226063902740878,0.0902179449766027
HAR,7,19,251,5.744195316753295e-06,0.0018838271663444589,0.0950045582369132
HAR,7,20,251,6.164148036816629e-06,0.0019551941083420614,0.10156912203316372
HAR,7,21,251,6.6721342449723576e-06,0.0020376791071119765,0.10926478656320744
HAR,7,22,251,7.186333844352175e-06,0.002118138598472059,0.11743499391603704
HAR,8,1,251,3.1903995614872366e-06,0.001010184247355479,0.004394363814029925
HAR,8,2,251,9.117905149850201e-06,0.001764897060262874,0.013435369813584582
HAR,8,3,251,1.7174703155893363e-05,0.002567967312929674,0.024691554938065196
HAR,8,4,251,2.862993398124892e-05,0.0033500117110072665,0.03847659018390273
HAR,8,5,251,4.4599097068660826e-05,0.004165090381648233,0.059138148083552
HAR,8,6,251,6.186208424069344e-05,0.004959965441986111,0.08371294190089341
HAR,8,7,251,7.91096725575503e-05,0.005736030814213026,0.10965934435421647
HAR,8,8,251,9.72046054480247e-05,0.006480015918178966,0.13598229784035817
HAR,8,9,251,0.00011529806382074957,0.0071266022997770115,0.16560704739048127
HAR,8,10,251,0.00013221385845394492,0.007724082117146015,0.1978952656456153
HAR,8,11,251,0.00014852033352979481,0.008276112575017397,0.2307645677002133
HAR,8,12,251,0.00016465091777681024,0.008778934812315883,0.2643472729054411
HAR,8,13,251,0.00018070965250483918,0.009237154043332467,0.2992036084763101
HAR,8,14,251,0.00019680576206158163,0.009687811466004552,0.33434220206785387
HAR,8,15,251,0.00021322590577243285,0.010182237662610368,0.3719301654901125
HAR,8,16,251,0.0002291392586554948,0.010612600909524813,0.41155226745709544
HAR,8,17,251,0.0002470638986580101,0.01105061767490013,0.45294878085790613
HAR,8,18,251,0.0002669148293412638,0.011503595955036264,0.4987412758366705
HAR,8,19,251,0.00028798464648350743,0.012003854651437643,0.5545152159571761
HAR,8,20,251,0.0003119009772370224,0.012552780918052845,0.615267271539709
HAR,8,21,251,0.0003371084249401334,0.01316092697829362,0.6725202688657179
HAR,8,22,251,0.00035978797777071436,0.013656165563349488,0.7203195575038179
HAR,9,1,252,1.123693020503543e-06,0.0006159808025904245,0.0024723113735583865
